[2025-07-07 11:23:31] SECTION: 
==================================================
COMPRESSION PROCESS STARTED
==================================================
[2025-07-07 11:23:31] INFO: Process configuration | Context: batch_size=10, dry_run=False, model=gpt-4.1
[2025-07-07 11:25:05] SUCCESS: ✅ Database updated with compressed description | Context: attribute=gcorrAssetRecoveryCorrelationPreset, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:25:05] INFO: Processing batch | Context: batch_num=19, total_batches=176, batch_size=10
[2025-07-07 11:25:05] INFO: Compressing attribute | Context: attribute=rbcRating, original_words=13, original_preview=The risk based capital (RBC) or National Association of Insurance Commissioners (NAIC) rating...., data_type=String, display_name=RBC Rating
[2025-07-07 11:25:05] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=rbcRating, original_words=13, compressed_words=12, reduction=7.7%, compressed_preview=Risk Based Capital (RBC) or National Association of Insurance Commissioners (NAIC) rating....
[2025-07-07 11:25:05] INFO: Saving compressed description to NEW field | Context: attribute=rbcRating, action=adding_compressed_description_field
[2025-07-07 11:25:07] SUCCESS: ✅ Database updated with compressed description | Context: attribute=rbcRating, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:25:07] INFO: Compressing attribute | Context: attribute=riskBasedCapitalCharge, original_words=56, original_preview=The value at risk (VAR) that assigns the ratio of risk for each rating in a simulation. This is used..., data_type=Decimal, display_name=Risk Based Capital Charge
[2025-07-07 11:25:08] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=riskBasedCapitalCharge, original_words=56, compressed_words=23, reduction=58.9%, compressed_preview=Value at risk (VAR) ratio by rating in simulation, used in insurance to determine required capital c...
[2025-07-07 11:25:08] INFO: Saving compressed description to NEW field | Context: attribute=riskBasedCapitalCharge, action=adding_compressed_description_field
[2025-07-07 11:25:09] SUCCESS: ✅ Database updated with compressed description | Context: attribute=riskBasedCapitalCharge, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:25:09] INFO: Compressing attribute | Context: attribute=standardDeviationEquityReturn, original_words=56, original_preview=Volatility measure used in Portfolio Studio. Portfolio Studio calculates the future value distributi..., data_type=Decimal, display_name=Standard Deviation Equity Return
[2025-07-07 11:25:11] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=standardDeviationEquityReturn, original_words=56, compressed_words=41, reduction=26.8%, compressed_preview=Volatility measure (standard deviation) of equity return used in Portfolio Studio to set future valu...
[2025-07-07 11:25:11] INFO: Saving compressed description to NEW field | Context: attribute=standardDeviationEquityReturn, action=adding_compressed_description_field
[2025-07-07 11:25:12] SUCCESS: ✅ Database updated with compressed description | Context: attribute=standardDeviationEquityReturn, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:25:12] INFO: Compressing attribute | Context: attribute=notionalAmount, original_words=11, original_preview=The original amount of the transaction expressed in the reporting currency...., data_type=Amount, display_name=Notional Amount
[2025-07-07 11:25:13] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=notionalAmount, original_words=11, compressed_words=6, reduction=45.5%, compressed_preview=Original transaction amount in reporting currency....
[2025-07-07 11:25:13] INFO: Saving compressed description to NEW field | Context: attribute=notionalAmount, action=adding_compressed_description_field
[2025-07-07 11:25:14] SUCCESS: ✅ Database updated with compressed description | Context: attribute=notionalAmount, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:25:14] INFO: Compressing attribute | Context: attribute=yieldToMaturity, original_words=24, original_preview=The annualized yield to maturity based on the fair value at analysis date for each instrument.?Expre..., data_type=Decimal, display_name=Yield to Maturity
[2025-07-07 11:25:15] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=yieldToMaturity, original_words=24, compressed_words=20, reduction=16.7%, compressed_preview=Annualized yield to maturity based on fair value at analysis date for each instrument. Decimal forma...
[2025-07-07 11:25:15] INFO: Saving compressed description to NEW field | Context: attribute=yieldToMaturity, action=adding_compressed_description_field
[2025-07-07 11:25:16] SUCCESS: ✅ Database updated with compressed description | Context: attribute=yieldToMaturity, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:25:16] INFO: Compressing attribute | Context: attribute=expectedInterestIncomeMinusDefaultLoss, original_words=21, original_preview=The difference between the expected interest income and expected principal loss up to horizon due to..., data_type=Amount, display_name=Expected Interest Income Minus Default Loss
[2025-07-07 11:25:17] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=expectedInterestIncomeMinusDefaultLoss, original_words=21, compressed_words=15, reduction=28.6%, compressed_preview=Expected interest income minus expected principal loss from default up to horizon, in reporting curr...
[2025-07-07 11:25:17] INFO: Saving compressed description to NEW field | Context: attribute=expectedInterestIncomeMinusDefaultLoss, action=adding_compressed_description_field
[2025-07-07 11:25:18] SUCCESS: ✅ Database updated with compressed description | Context: attribute=expectedInterestIncomeMinusDefaultLoss, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:25:18] INFO: Compressing attribute | Context: attribute=notionalWeight, original_words=19, original_preview=The instrument's notional amount as a ratio of the sum of the portfolio's notional amount. Expressed..., data_type=Decimal, display_name=Notional Weight
[2025-07-07 11:25:19] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=notionalWeight, original_words=19, compressed_words=12, reduction=36.8%, compressed_preview=Instrument notional amount divided by total portfolio notional amount, in decimal format....
[2025-07-07 11:25:19] INFO: Saving compressed description to NEW field | Context: attribute=notionalWeight, action=adding_compressed_description_field
[2025-07-07 11:25:20] SUCCESS: ✅ Database updated with compressed description | Context: attribute=notionalWeight, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:25:20] INFO: Compressing attribute | Context: attribute=lgdHorizon, original_words=18, original_preview=The average value of the instrument's loss given default (LGD) term structure before horizon. Expres..., data_type=Decimal, display_name=LGD Horizon
[2025-07-07 11:25:21] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=lgdHorizon, original_words=18, compressed_words=12, reduction=33.3%, compressed_preview=Average loss given default (LGD) term structure value before horizon; decimal format....
[2025-07-07 11:25:21] INFO: Saving compressed description to NEW field | Context: attribute=lgdHorizon, action=adding_compressed_description_field
[2025-07-07 11:25:23] SUCCESS: ✅ Database updated with compressed description | Context: attribute=lgdHorizon, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:25:23] INFO: Compressing attribute | Context: attribute=expectedInterestIncome, original_words=10, original_preview=The average of the interest income. Expressed in decimal format...., data_type=Decimal, display_name=Expected Interest Income
[2025-07-07 11:25:23] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=expectedInterestIncome, original_words=10, compressed_words=4, reduction=60.0%, compressed_preview=Average interest income (decimal)....
[2025-07-07 11:25:23] INFO: Saving compressed description to NEW field | Context: attribute=expectedInterestIncome, action=adding_compressed_description_field
[2025-07-07 11:25:24] SUCCESS: ✅ Database updated with compressed description | Context: attribute=expectedInterestIncome, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:25:24] INFO: Compressing attribute | Context: attribute=economicCapitalElAmount, original_words=25, original_preview=The portfolio's economic capital in excess of expected loss  (EL) allocated to the instrument accord..., data_type=Decimal, display_name=Economic Capital EL Amount
[2025-07-07 11:25:25] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=economicCapitalElAmount, original_words=25, compressed_words=17, reduction=32.0%, compressed_preview=Economic capital above expected loss (EL) allocated to the instrument based on earnings risk contrib...
[2025-07-07 11:25:25] INFO: Saving compressed description to NEW field | Context: attribute=economicCapitalElAmount, action=adding_compressed_description_field
[2025-07-07 11:25:26] SUCCESS: ✅ Database updated with compressed description | Context: attribute=economicCapitalElAmount, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:25:26] INFO: Processing batch | Context: batch_num=20, total_batches=176, batch_size=10
[2025-07-07 11:25:26] INFO: Compressing attribute | Context: attribute=concentrationAdjustedRegulatoryCapital, original_words=11, original_preview=The concentration of the adjusted regulatory capital. Expressed in decimal format...., data_type=Decimal, display_name=Concentration Adjusted Regulatory Capital
[2025-07-07 11:25:27] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=concentrationAdjustedRegulatoryCapital, original_words=11, compressed_words=8, reduction=27.3%, compressed_preview=Concentration of adjusted regulatory capital, in decimal format....
[2025-07-07 11:25:27] INFO: Saving compressed description to NEW field | Context: attribute=concentrationAdjustedRegulatoryCapital, action=adding_compressed_description_field
[2025-07-07 11:25:29] SUCCESS: ✅ Database updated with compressed description | Context: attribute=concentrationAdjustedRegulatoryCapital, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:25:29] INFO: Compressing attribute | Context: attribute=earningsTailRiskContributionAmount, original_words=17, original_preview=The sum of the instrument's earnings tail risk contribution (TRC) within each segment. Expressed in ..., data_type=Amount, display_name=Earnings Tail Risk Contribution Amount
[2025-07-07 11:25:29] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=earningsTailRiskContributionAmount, original_words=17, compressed_words=13, reduction=23.5%, compressed_preview=Sum of instrument’s earnings tail risk contribution (TRC) per segment, in reporting currency....
